SPL,TMS,TDI,TDO,CST,FST,HCST,HFST
2562,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2563,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2564,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2565,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2566,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2567,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2568,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2569,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2570,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2571,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2572,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2573,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2574,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2575,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2576,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2577,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2578,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2579,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2580,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2581,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2582,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2583,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2584,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2585,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2586,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2587,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2588,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2589,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2590,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2591,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2592,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2593,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2594,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2595,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2596,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2597,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2598,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2599,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2600,0,1,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2601,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2602,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2603,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2604,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2605,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2606,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2607,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2608,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2609,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2610,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2611,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2612,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2613,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2614,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2615,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2616,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2617,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2618,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2619,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2620,1,1,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2621,1,1,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2622,0,1,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2623,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2624,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2625,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2626,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2627,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2628,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2629,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2630,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2631,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2632,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2633,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2634,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2635,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2636,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2637,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2638,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2639,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2640,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2641,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2642,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2643,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2644,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2645,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2646,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2647,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2648,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2649,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2650,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2651,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2652,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2653,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2654,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2655,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2656,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2657,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2658,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2659,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2660,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2661,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2662,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2663,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2664,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2665,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2666,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2667,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2668,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2669,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2670,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2671,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2672,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2673,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2674,1,0,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2675,0,0,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
2676,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
2677,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2678,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
2679,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
2680,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
2681,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2682,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2683,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2684,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2685,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2686,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2687,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
2688,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
2689,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
2690,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
2691,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
2692,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
2693,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
2694,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2695,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2696,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2697,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2698,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2699,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2700,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2701,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2702,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2703,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2704,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2705,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2706,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2707,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2708,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2709,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2710,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2711,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2712,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2713,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2714,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2715,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2716,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2717,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2718,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2719,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2720,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2721,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2722,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2723,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2724,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2725,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
2726,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
2727,1,0,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
2728,0,0,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
